 (9.540000000000006253e+00+0.000000000000000000e+00j)
 (2.965701674763279172e+00-1.189497023072263637e+01j)
 (3.565266769406082670e+00-5.525013190803515606e+00j)
 (3.324268518434681408e+00+5.530680768009502479e+00j)
 (2.052027774554622042e+01-2.032474967282348111e+00j)
 (2.439211605115817250e+00-2.740315335837849364e+00j)
 (3.552544807890336998e+00+4.854340812502511149e+00j)
 (3.138480078795094830e+00-4.229046618785215372e+00j)
 (1.356583359590830185e+01-1.833085237405992718e+00j)
 (-2.646600391941514641e+00-4.458384855150060444e-01j)
 (2.059386998941689306e+00+5.041301646244942702e+00j)
 (5.632909412196333676e+00-3.992588758332758836e+00j)
 (5.163003861297703168e+00+3.824575650996613341e+00j)
 (9.166981809963694161e+00-6.872360517071140151e+00j)
 (-7.818802970084846038e+00-5.996391463821204582e-02j)
 (6.523439232820333888e-01-8.285392846415224000e+00j)
 (8.192175485494384901e+00-5.772394830571885294e+00j)
 (1.678049978098876593e+01-2.837792519033721206e+00j)
 (4.271960508140368873e+00-4.817315696380230605e+00j)
 (-3.278831320203388078e-01-7.263330186924481069e+00j)
 (1.516315034318737709e+00-5.103095129695127241e+00j)
 (2.173182411144673587e+00+7.025476791260011566e+00j)
 (9.569313255064281876e+00-9.543062003128477411e-01j)
 (5.543909737615632771e+00-4.194019439552741702e+00j)
 (4.404139320088197529e+00-1.239879407281496171e+01j)
 (-6.376211141326215692e-01+2.203937301049328390e+00j)
 (-4.122018165202534945e+00+1.878708418248796086e+00j)
 (-6.104674017931846386e+00-1.958169304392143317e-01j)
 (1.346699274430041449e+01-5.206612680547433314e+00j)
 (-9.251312236163968805e+00+6.077399146158824372e+00j)
 (-4.227892826280347016e+00+1.298865950053444962e+01j)
 (-9.577264925719650712e-01+2.156338413427191014e+00j)
 (1.514762453890378247e+01-1.025729624010573460e+01j)
 (1.953196828907155336e+01-8.713438955128403052e+00j)
 (1.002705635184809552e+01+1.085924673195260404e+01j)
 (1.102131664737585481e+01-5.556207128474063950e+00j)
 (7.552924829981504828e+00-1.451406699233732844e+01j)
 (3.500223454077919882e+01+8.968826992259035791e+00j)
 (8.512887891517550543e+00+1.264747616839921918e+01j)
 (6.191059360166611292e+00-4.648006276488487742e+00j)
 (3.222327609783839364e+01-1.235959297123719125e+01j)
 (8.146437532457085240e+01+2.595217025749243067e+00j)
 (7.488821105421287427e+01+7.319942104523191517e+01j)
 (-6.485416806603981676e+00-3.833665253076827639e+02j)
 (-9.048403471340877502e+01+7.822610787256543574e+01j)
 (-9.724667927426304459e+01+7.864601160719741912e-01j)
 (-3.376714953165969746e+01-2.939979809737154426e+01j)
 (-3.257018813105907462e-01-4.707329038023831735e+00j)
 (-1.768188843740727023e+01+2.126671545443529965e+01j)
 (-3.780781803298664556e+01+3.540934017034851777e+00j)
 (-9.897309628455911223e+00-1.436274125711003435e+01j)
 (-1.527928691114806448e+00-1.045240481983544356e+01j)
 (-1.076411835722491261e+01+7.004082059085566137e+00j)
 (-1.506034859286362071e+01+1.128309568915692296e+01j)
 (-4.339213609657821991e+00-3.943996528414961844e+00j)
 (-5.282602033746677250e-01+7.280390211307910420e+00j)
 (-8.497599665669525848e+00+1.863724726520043173e+00j)
 (-1.562927604446400132e+01-4.448207827883477350e+00j)
 (-9.267481991109766781e+00-2.942842160242473692e+00j)
 (-2.119275904163673285e-01+2.123790172805431808e+00j)
 (-6.839203408323959010e+00+1.030536649958984796e+01j)
 (-1.462227963420343357e+01+5.388375849192595268e+00j)
 (-6.194658385499137054e+00-2.130997156101388867e+01j)
 (-4.789341766996386696e+00+3.086597241801383618e+00j)
 (8.583929036261203294e+00-6.180968123093737887e+00j)
 (-2.345497937557198931e+00-8.626206084910392757e-01j)
 (-9.806752030557367661e+00-5.095129117119033602e+00j)
 (-1.223773738984112569e+00-6.571275185936748642e+00j)
 (9.891079721096129873e-01-6.740269460663378176e+00j)
 (-1.617314007730949044e+01-8.731727315205933593e+00j)
 (-1.726256639757281874e+01-1.028584037680075269e+01j)
 (1.305260750466819442e+00-5.771179566201532829e+00j)
 (-2.486029697568628016e+00+5.771585606474046060e+00j)
 (-7.841820939435473647e+00+4.668728135348630737e+00j)
